text,label,source,url,date,topic
ก.ล.ต. ร่วมกับบริษัทเอกชนเปิดโอกาสให้ลงทุนผลตอบแทนสูง,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=39456,26/07/2566 03:30:48,การเงิน-หุ้น
คลื่นความถี่ทางอารมณ์ต่ำ ทำให้ติดเชื้อโควิด 19 ได้ง่าย,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=36491,16/05/2566 09:30:02,ผลิตภัณฑ์สุขภาพ
เพจเฟซบุ๊กสำนักงานขนส่ง ทางบก รับทำใบขับขี่ทุกประเภท,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=50505,22/11/2566 09:00:01,นโยบายรัฐบาล-ข่าวสาร
เพิ่มรายชื่อประเทศที่เข้าไทยได้โดยไม่ต้องกักตัว จาก 46 เป็น 63 ประเทศ,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=15379,02/11/2564 07:30:59,นโยบายรัฐบาล-ข่าวสาร
ผลิตภัณฑ์เสริมอาหาร Helmina ช่วยชำระล้างร่างกายจากพยาธิปรสิตและกำจัดโรคติดต่อทางเพศสัมพันธ์ใน 1 เดือน,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=65660,14/12/2567 09:30:43,ผลิตภัณฑ์สุขภาพ
สามารถรับอุปการะเด็กได้ ผ่านกลุ่มรับอุปการะเด็ก,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=56097,15/05/2567 08:00:17,นโยบายรัฐบาล-ข่าวสาร
เตรียมเปิดให้บริการด่านฯ ลุมพินี ทางพิเศษเฉลิมมหานคร กลางเดือน ก.ค. นี้,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=59353,12/07/2567 07:00:12,นโยบายรัฐบาล-ข่าวสาร
ออมสินและกรุงไทยปล่อยสินเชื่อกู้เร็วทันใจ รับเงินใน 5 นาที ผ่อนนาน 60 เดือน ดอก 0.3%,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=27826,09/10/2565 07:30:19,การเงิน-หุ้น
รับสมัครคนไทยไปทำงานมาเก๊า วุฒิ ม.6 ขึ้นไป มีทักษะภาษาจีน/อังกฤษ,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=56116,16/05/2567 09:00:21,นโยบายรัฐบาล-ข่าวสาร
มิโซะ หรือซุปมิโซะ มีส่วนช่วยในการปรับสมดุลระบบทางเดินอาหาร มีสารต้านอนุมูลอิสระ,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=63451,18/10/2567 04:30:15,ผลิตภัณฑ์สุขภาพ
ศูนย์ฉีดวัคซีนโควิด-19 กทม. หยุดให้บริการช่วงเทศกาลปีใหม่ 29 ธ.ค. 64 – 4 ม.ค. 65,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=16986,26/12/2564 11:55:19,นโยบายรัฐบาล-ข่าวสาร
การทำแมมโมแกรมเป็นสาเหตุของโรคมะเร็งเต้านม,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=39799,02/08/2566 09:30:41,ผลิตภัณฑ์สุขภาพ
มหาดไทย ขยายเวลาทำบัตรประชาชนใหม่ ถึง 30 มิ.ย. 65,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=18325,29/01/2565 06:30:51,นโยบายรัฐบาล-ข่าวสาร
จัดการศึกษานอกระบบต้องขออนุญาต สช. ก่อน,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=5087,26/05/2563 14:00:03,นโยบายรัฐบาล-ข่าวสาร
วางโทรศัพท์มือถือไว้หัวนอน ทำให้เป็นมะเร็งสมอง,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=6580,13/10/2563 09:00:28,ผลิตภัณฑ์สุขภาพ
กสพท. ปรับเกณฑ์ใหม่ นักเรียนทุกสายสามารถสอบแพทย์ได้,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=40552,21/08/2566 08:00:13,นโยบายรัฐบาล-ข่าวสาร
หากนำสลากไปขายยกเล่มจะถูกยึดโควตาคืน,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=30119,11/12/2565 08:30:30,นโยบายรัฐบาล-ข่าวสาร
เพจรับทำใบขับขี่ถูกกฎหมาย จากกรมการขนส่งทางบก,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=31522,16/01/2566 07:00:20,นโยบายรัฐบาล-ข่าวสาร
หม้อทอดไร้น้ำมันใช้ปรุงอาหาร ทำให้ก่อมะเร็ง,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=4894,16/05/2563 07:23:00,ผลิตภัณฑ์สุขภาพ
สำนักงานศาลปกครอง เปิดรับสมัครสอบบรรจุเข้ารับราชการ จำนวน 106 อัตรา,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=60668,10/08/2567 04:30:34,นโยบายรัฐบาล-ข่าวสาร
ครม. มีมติใช้ 9 มาตรการ เพื่อกระตุ้นการท่องเที่ยวในช่วงโลว์ซีซั่น,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=60749,11/08/2567 09:00:01,นโยบายรัฐบาล-ข่าวสาร
ผลิตภัณฑ์ Rich Skin สามารถกำจัดริ้วรอย และตำหนิบนใบหน้าได้ ทำให้ดูอ่อนกว่าวัยได้ 20 - 30 ปี โดยไม่ต้องทำศัลยกรรม,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=35837,01/05/2566 07:00:13,ผลิตภัณฑ์สุขภาพ
ตลาดหลักทรัพย์ฯ ร่วม ธ. เอกชนลงทุนในกลุ่มธุรกิจเครื่องดื่มชูกำลัง,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=39131,17/07/2566 04:30:32,การเงิน-หุ้น
สปสช. เพิ่มสิทธิประโยชน์บัตรทอง 6 รายการ เพื่อให้ประชาชนเข้าถึงบริการสาธารณสุขและการรักษาที่จำเป็นเพิ่มขึ้น,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=16663,18/12/2564 07:00:00,นโยบายรัฐบาล-ข่าวสาร
กรมพัฒนาธุรกิจการค้าติดต่อประชาชนผ่านไลน์ ให้ดาวน์โหลดแอปฯ,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=30737,27/12/2565 09:30:17,นโยบายรัฐบาล-ข่าวสาร
"อสม.- อสส. ยื่นกู้ ธ.ก.ส. ผ่านสินเชื่อเงินด่วนคนดี ไม่เกิน 20,000 บาทต่อคน",0,AFNC OpenData,https://www.antifakenewscenter.com/?p=55276,22/04/2567 03:30:39,นโยบายรัฐบาล-ข่าวสาร
กรุงไทยเปิดสินเชื่อกู้เงินด่วน อนุมัติ 30 นาที ใช้แค่บัตรประชาชน,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=57763,07/06/2567 07:00:04,การเงิน-หุ้น
ระวัง! โรคลมแดดเป็นอันตรายถึงชีวิต,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=2778,15/03/2563 05:21:55,ผลิตภัณฑ์สุขภาพ
รับทำใบขับขี่ใหม่หรือต่ออายุ ไม่ต้องสอบเอง ผ่านเพจ อาจารย์แบน สอนขับรถยนต์,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=66000,22/12/2567 04:30:51,นโยบายรัฐบาล-ข่าวสาร
จัดตั้งศูนย์ JIC เพื่อช่วยเหลือประชาชนในภาวะวิกฤต,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=61513,02/09/2567 03:30:59,นโยบายรัฐบาล-ข่าวสาร
ปกส. กำหนดมาตรการลดหย่อนภาษีใหม่ สำหรับผู้ประกันตน ม.33 ม.39 และ ม.40,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=34329,25/03/2566 04:30:22,นโยบายรัฐบาล-ข่าวสาร
เอกสารราชการจากกองพิธีการ กรมสารบรรณทหาร ขอรับการสนับสนุนวัคซีนโมเดอร์นา ฉีดให้กับกำลังพลและครอบครัว,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=11532,24/07/2564 09:00:18,ผลิตภัณฑ์สุขภาพ
ญี่ปุ่นให้ไทยเป็นฐานศูนย์กลางการผลิตรถยนต์ EV,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=29531,25/11/2565 06:29:00,นโยบายรัฐบาล-ข่าวสาร
แผงโซล่าเซลล์ ไม่มี มอก. เสี่ยงไฟไหม้,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=57814,07/06/2567 06:30:54,นโยบายรัฐบาล-ข่าวสาร
ธ.ออมสิน ปล่อยสินเชื่อออมสินใจปล้ำผ่านไลน์ ผ่อน 300 บาท,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=26055,18/08/2565 07:30:53,การเงิน-หุ้น
ครม. อนุมัติพัฒนาหลักสูตรการเรียนการสอน ให้ทุนศึกษาและฝึกอบรมครูสอนภาษาจีนชาวไทย,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=22011,22/04/2565 06:30:37,นโยบายรัฐบาล-ข่าวสาร
สปสช. เพิ่มสิทธิประโยชน์ใหม่ด้านมะเร็ง 5 รายการ ปี 2567,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=52618,08/02/2567 08:00:57,นโยบายรัฐบาล-ข่าวสาร
บขส. เปิดบริการจุดชาร์จแบตมือถือฟรี ในสถานีขนส่งหมอชิต 2,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=65819,17/12/2567 09:00:33,นโยบายรัฐบาล-ข่าวสาร
ขยายเวลาต่ออายุใบขับขี่ล่วงหน้า ได้ไม่เกิน 6 เดือน ก่อนใบอนุญาตหมดอายุ,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=9565,09/04/2564 09:25:51,นโยบายรัฐบาล-ข่าวสาร
บขส. เปิดให้บริการเดินรถ 26 เส้นทาง เริ่ม 1 ก.ย. 64,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=12289,30/08/2564 06:00:29,นโยบายรัฐบาล-ข่าวสาร
อนุมัติน้ำตาลทราย เป็นสินค้าควบคุม เพื่อไม่ให้ประชาชนเดือดร้อน,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=49755,04/11/2566 03:30:55,นโยบายรัฐบาล-ข่าวสาร
ลดหรือยกเลิกจ่ายเงินบำนาญแก่ข้าราชการบำนาญ,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=5543,04/07/2563 06:58:09,นโยบายรัฐบาล-ข่าวสาร
อาการขี้หนาว เป็นสัญญาณบ่งบอกโรคไตขวาเสื่อม,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=10664,05/06/2564 07:25:50,ผลิตภัณฑ์สุขภาพ
AOT เปิดเพจเฟซบุ๊กใหม่ชื่อ AOTofficial,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=63492,19/10/2567 07:00:31,นโยบายรัฐบาล-ข่าวสาร
สูตรยาต้มสมุนไพรรักษาโรคมะเร็ง,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=8248,02/02/2564 09:47:17,ผลิตภัณฑ์สุขภาพ
กระทรวงแรงงาน ชวนผู้ที่จะไปทำงานต่างประเทศสมัครสมาชิกกองทุนช่วยเหลือคนหางานฯ ผ่าน Smart TOEA,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=33042,22/02/2566 03:30:46,นโยบายรัฐบาล-ข่าวสาร
ปลั๊กไฟมีฟิวส์ ผิดกฎหมาย ห้ามซื้อ-ขาย,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=15496,09/12/2564 06:00:23,นโยบายรัฐบาล-ข่าวสาร
ครม. คงอัตราภาษีที่ดินและสิ่งปลูกสร้าง สำหรับปีภาษี 65-66,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=15113,10/12/2564 07:30:39,นโยบายรัฐบาล-ข่าวสาร
ลิ้นมีฝ้าขาวแสดงถึงภาวะไตเสื่อม,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=39424,25/07/2566 03:30:15,ผลิตภัณฑ์สุขภาพ
ดัดแปลงไฟหน้าและท้ายรถ ให้สว่างเกินไปหรือใช้แสงสีอื่น ผิดกฎหมาย,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=7866,10/01/2564 10:06:41,นโยบายรัฐบาล-ข่าวสาร
"ก.การคลังเตรียมแจกเงินอีก 1,000 บาท เข้าบัตรปชช. แบบ Smart Card ทั่วประเทศ",1,AFNC OpenData,https://www.antifakenewscenter.com/?p=36953,26/05/2566 06:30:04,นโยบายรัฐบาล-ข่าวสาร
ออมสินเปิดบริการออนไลน์ และสินเชื่อประชาชนสุขใจ ผ่านเพจ ออมสินให้ทุนกู้,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=35267,20/04/2566 09:00:16,การเงิน-หุ้น
ยืนยันตัวตนบนแอปฯ ThaID ก่อนจองทะเบียนรถออนไลน์,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=37417,07/06/2566 08:00:32,นโยบายรัฐบาล-ข่าวสาร
อุทยานแห่งชาติภูกระดึง เปิดให้ท่องเที่ยว 1 ต.ค. 67,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=61826,10/09/2567 08:00:01,นโยบายรัฐบาล-ข่าวสาร
สปสช. ปรับหลักเกณฑ์สิทธิประโยชน์ถุงทวารเทียม,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=36534,17/05/2566 06:30:03,ผลิตภัณฑ์สุขภาพ
นายกฯ ดันแผนส่งเสริมลงทุนผลิตรถยนต์ไฟฟ้า เตรียมพร้อมเป็นฐานผลิตอาเซียน,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=51369,20/12/2566 04:30:28,นโยบายรัฐบาล-ข่าวสาร
"เงินฝาก UP LEVEL ธ.ก.ส. ฝากขั้นต่ำ 50,000 บาท รับดอกเบี้ยสูงสุด 8.88% ต่อปี",0,AFNC OpenData,https://www.antifakenewscenter.com/?p=52871,17/02/2567 08:00:38,ข่าวอื่นๆ
เว็บไซต์สำนักบริหารการทะเบียน ระบบตรวจสอบการฉีดวัคซีนของหมอพร้อม กรอกข้อมูลเช็คแล้วจะหายหมดทุกบัญชี,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=12090,22/08/2564 09:47:18,นโยบายรัฐบาล-ข่าวสาร
หลังพายุดีเปรสชันผ่านไป จะมีพายุเข้ามาทางเดิมอีก ประมาณช่วงวันที่ 3-4 ต.ค. 66,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=42128,29/09/2566 08:00:27,ภัยพิบัติ
ผลิตภัณฑ์ Bluzone Fish Oil Plus เสริมโอเมก้า 9 ช่วยบรรเทาการอักเสบของร่างกาย และหลอดเลือด,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=29095,14/11/2565 03:00:39,ผลิตภัณฑ์สุขภาพ
อุทยานแห่งชาติแก่งกระจาน ปิดการท่องเที่ยวและพักแรมบริเวณหน่วยพิทักษ์อุทยานแห่งชาติที่ กจ.10 (ห้วยแม่สะเลียง) โป่งลึก-บางกลอย,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=64352,12/11/2567 07:00:25,นโยบายรัฐบาล-ข่าวสาร
กทม.ผ่อนปรนเปิดสถานประกอบการ 13 ประเภท เริ่ม 22 ม.ค.,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=8056,22/01/2564 05:00:32,นโยบายรัฐบาล-ข่าวสาร
ดื่มน้ำสมุนไพร แก้โรคมะเร็งในกระดูก,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=4982,21/05/2563 05:36:13,ผลิตภัณฑ์สุขภาพ
คพ. ร่วมกับ 9 ค่ายรถยนต์ เปิดโครงการคลินิกรถ ลดฝุ่น PM 2.5 ปี 2566,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=30682,26/12/2565 04:30:22,นโยบายรัฐบาล-ข่าวสาร
กรมพัฒนาธุรกิจการค้าเปิดให้บริการจดทะเบียนบริษัทมหาชนจำกัดทางอิเล็กทรอนิกส์,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=41604,17/09/2566 03:30:14,นโยบายรัฐบาล-ข่าวสาร
กองสลากฯ ผลิตลอตเตอรี่งวดละ 178 ล้านฉบับ จึงมีรางวัลที่ 1 จำนวน 178 ฉบับ,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=9155,20/03/2564 08:50:27,นโยบายรัฐบาล-ข่าวสาร
กรมอุทยานฯ ปรับสวัสดิการผู้พิทักษ์ป่า หากเสียชีวิตระหว่างปฏิบัติหน้าที่ จ่ายไม่เกิน 5 แสนบาท,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=39891,05/08/2566 08:00:46,นโยบายรัฐบาล-ข่าวสาร
ศูนย์ฉีดวัคซีนกลางบางซื่อเปิดให้ฉีดวัคซีนโควิด 19 ถึงวันที่ 15 ส.ค. 65,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=25628,06/08/2565 03:00:28,นโยบายรัฐบาล-ข่าวสาร
ยาแคปซูลผสมพลูคาว บ้านแม่ปทุม ยับยั้งเชื้อไวรัส HIV เชื้อเริม งูสวัด,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=60460,05/08/2567 03:30:52,ผลิตภัณฑ์สุขภาพ
ประกันสังคมขยายเวลาฉีดวัคซีนไข้หวัดใหญ่ฟรี!,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=41406,12/09/2566 04:30:14,นโยบายรัฐบาล-ข่าวสาร
ขึ้นค่าแรงนำร่อง 10 จังหวัดท่องเที่ยว มีผล 13 เม.ย. นี้,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=54328,29/03/2567 08:02:38,นโยบายรัฐบาล-ข่าวสาร
"ธนาคารออมสินปล่อยสินเชื่อออมสิน เปิดให้ยืม วงเงินขั้นต่ำ 10,000 บาท",1,AFNC OpenData,https://www.antifakenewscenter.com/?p=65001,29/11/2567 09:00:44,การเงิน-หุ้น
ครม.เห็นชอบ ให้โรงรับจำนำรัฐ กู้เงิน 500 ล้านบาท รองรับสภาพคล่อง,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=2903,17/03/2563 11:08:52,นโยบายรัฐบาล-ข่าวสาร
กำหนดอาชีพสงวนสำหรับคนไทย ห้ามชาวต่างชาติทำ หรือทำได้แต่มีเงื่อนไข,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=32893,18/02/2566 04:30:38,นโยบายรัฐบาล-ข่าวสาร
ประกันสังคมเพิ่มช่องทางรับชำระเงินสมทบผู้ประกันตนมาตรา 39 โดยวิธีหักบัญชีเงินฝากธนาคารออมสิน,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=22469,06/05/2565 03:00:19,นโยบายรัฐบาล-ข่าวสาร
ใช้กระดาษทิชชูซับน้ำมันจากของทอด เป็นอันตรายต่อร่างกายและเป็นสารก่อมะเร็ง,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=14742,27/11/2564 09:00:49,ผลิตภัณฑ์สุขภาพ
กทม. ก่อสร้างสถานีชาร์จรถยนต์ไฟฟ้า 30 หัวชาร์จ ในศูนย์กำจัดมูลฝอยหนองแขม,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=54147,24/03/2567 07:00:17,นโยบายรัฐบาล-ข่าวสาร
กรมอุตุฯ ประกาศพื้นที่เฝ้าระวังฝนตกหนัก น้ำท่วมฉับพลันและน้ำป่าไหลหลาก ช่วงวันที่ 23-26 ก.พ. 65,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=19766,23/02/2565 11:23:40,ภัยพิบัติ
น้ำท่วมบ้านพรุ จ.สงขลา เปลี่ยนเป็นสีแดง,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=8411,11/02/2564 06:18:56,ภัยพิบัติ
ไทยฝนตกหนัก พายุนาบิเคลื่อนตัวเข้าอีสานตอนบน ช่วงวันที่ 22-23 ก.ค. 66,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=39238,20/07/2566 07:00:03,ภัยพิบัติ
"ปตท. เปิดจองหุ้นน้ำมัน PTT ด้วยเงิน 3,175 บาท",1,AFNC OpenData,https://www.antifakenewscenter.com/?p=38762,08/07/2566 03:30:42,การเงิน-หุ้น
ผู้ว่าฯกทม. เห็นชอบให้หาบเร่แผงลอยเริ่มขาย 5 มี.ค. แต่จะต้องเป็นไปตามเงื่อนไขที่กำหนด,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=2006,17/02/2563 12:25:52,นโยบายรัฐบาล-ข่าวสาร
ประเทศไทย ไม่เข้าร่วมพิธีปิดการประชุม ASEAN Summit,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=64730,22/11/2567 04:30:11,นโยบายรัฐบาล-ข่าวสาร
"ตลาดหลักทรัพย์แห่งประเทศไทยเปิดให้ลงทะเบียนฟรี เริ่มลงทุนเพียง 1,000 บาท",1,AFNC OpenData,https://www.antifakenewscenter.com/?p=26586,03/09/2565 10:04:08,การเงิน-หุ้น
สธ. เตรียมลดระดับเตือนภัยโควิด 19 เป็นระดับ 2 ปลายเดือน พ.ค. 65,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=22964,21/05/2565 03:01:17,นโยบายรัฐบาล-ข่าวสาร
รพ. เตรียมพร้อมกลับเข้าสู่ระบบรักษาปกติ เนื่องจากแนวโน้มผู้ป่วยโควิด 19 ดีขึ้น,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=23109,25/05/2565 07:31:11,นโยบายรัฐบาล-ข่าวสาร
กยศ. คิดอัตราดอกเบี้ย 1% ไม่คิดดอกซ้ำซ้อน ชำระตามที่แจ้งในแอป,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=59555,16/07/2567 03:30:52,การเงิน-หุ้น
เพจสำนักงานยุติธรรมจังหวัดพระนครศรีอยุธยา รับแจ้งความออนไลน์ เฉพาะในหมวดหมู่คดีอาชญากรรมทางเทคโนโลยี,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=42932,21/10/2566 04:30:36,นโยบายรัฐบาล-ข่าวสาร
โฆษณาบน Facebook เชิญชวนลงทุนผลตอบแทนสูง โดยได้รับการรับรองจากสำนักงาน ก.ล.ต.,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=21928,19/04/2565 07:31:34,การเงิน-หุ้น
พนง.ขับรถบรรทุกผลไม้ ติดเชื้อไวรัส COVID-19 เสียชีวิต,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=2417,04/03/2563 09:48:02,ผลิตภัณฑ์สุขภาพ
กรุงไทยและออมสินร่วมกับบริษัทเอกชน ปล่อยสินเชื่อเงินกู้ร้อยละ 2 บาท ต่อเดือน ผ่านไลน์ @501atukf,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=22019,22/04/2565 09:00:06,การเงิน-หุ้น
กินปลานิลดิบ เสี่ยงเป็นมะเร็งท่อน้ำดี,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=20455,11/03/2565 06:31:48,ผลิตภัณฑ์สุขภาพ
รัฐบาลยกเลิกการใช้งานแอปฯ ไทยชนะ และไม่ตรวจเอกสารโควิดผู้เดินทางเข้าไทย,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=27603,03/10/2565 03:00:57,นโยบายรัฐบาล-ข่าวสาร
"ธ. กรุงไทยปล่อยเงินฉุกเฉิน วงเงิน 10,000-500,000 บาท ผ่านเพจเฟซบุ๊ก",1,AFNC OpenData,https://www.antifakenewscenter.com/?p=40557,21/08/2566 09:00:13,การเงิน-หุ้น
ดื่มน้ำเย็นเป็นสาเหตุทำให้ผู้หญิงอ้วนลงพุงได้,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=61568,03/09/2567 09:30:27,ผลิตภัณฑ์สุขภาพ
กด ##002# สามารถลดค่าใช้จ่ายโทรศัพท์ได้ทั้งหมด,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=9689,17/04/2564 06:36:58,ข่าวอื่นๆ
กรมทางหลวงยกระดับการทำงาน ใช้โดรนตรวจจราจรและจัดทำแผนที่เชิงวิศวกรรม,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=40807,28/08/2566 04:30:28,นโยบายรัฐบาล-ข่าวสาร
เตรียมรองรับคนไทย ที่ทยอยเดินทางกลับจากต่างประเทศกว่า 7 พันคน,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=4787,06/05/2563 14:28:40,นโยบายรัฐบาล-ข่าวสาร
แอปฯ ThaID เพิ่มงานบริการ 3 ช่องทางใหม่ เป็น 14 ระบบงานบริการ,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=41578,16/09/2566 09:00:01,นโยบายรัฐบาล-ข่าวสาร
ครม. อนุมัติชุมชนทำกินพื้นที่ป่าชายเลน จ. ปัตตานีกว่า 2 หมื่นไร่,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=39744,01/08/2566 03:30:21,นโยบายรัฐบาล-ข่าวสาร
กระทรวงเกษตรและสหกรณ์จำหน่ายสารกำจัดวัชพืชชีวภาพ Red Magic ผ่านเพจเฟซบุ๊ก,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=39712,30/07/2566 07:23:46,นโยบายรัฐบาล-ข่าวสาร
กินอาหารที่เป็นด่างสามารถฆ่าเชื้อ COVID-19 ได้,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=4015,09/04/2563 06:58:58,ผลิตภัณฑ์สุขภาพ
กรมทางหลวงเปิดใช้สะพานกลับรถบนถนนพระราม 2,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=29063,13/11/2565 04:02:55,นโยบายรัฐบาล-ข่าวสาร
เปิดช่องทางให้ตรวจสอบสิทธิ์ช่วยเหลือชาวนา ผ่านเว็บไซต์ www.efarmer.doae.go.th,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=65672,13/12/2567 09:00:57,นโยบายรัฐบาล-ข่าวสาร
"อนุมัติเบี้ยยังชีพรายเดือน 3,000 บาท สำหรับผู้สูงอายุ 60 ปี ขึ้นไป",1,AFNC OpenData,https://www.antifakenewscenter.com/?p=32787,16/02/2566 09:00:43,นโยบายรัฐบาล-ข่าวสาร
"บริษัท ซีพี ออลล์ จำกัด (มหาชน) เสนอขายหุ้นดิจิทัล เริ่มต้นลงทุน 1,000 บาท ปันผล 30% ต่อสัปดาห์",1,AFNC OpenData,https://www.antifakenewscenter.com/?p=50981,07/12/2566 08:00:37,การเงิน-หุ้น
กระทรวงอุตฯ คุมผู้ทำและผู้นำเข้าคาร์ซีท ต้องได้มาตรฐาน มอก. ให้มีผลบังคับใช้ภายในปี 2566,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=29479,24/11/2565 04:00:38,นโยบายรัฐบาล-ข่าวสาร
สถานีหมอชิต และสถานีหัวลำโพง เปิดจุดให้บริการตรวจ ATK ฟรี,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=17250,30/12/2564 08:30:56,นโยบายรัฐบาล-ข่าวสาร
รับทำใบขับขี่ทุกประเภท ผ่านเพจนางวัชราภรณ์,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=61607,05/09/2567 03:30:33,นโยบายรัฐบาล-ข่าวสาร
ไปรษณีย์ไทย ติดต่อประชาชนผ่านไลน์ Post Family 15 ให้ดาวน์โหลดแอปฯ เพื่อแลกซื้อสินค้าลด 80%,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=15373,02/11/2564 09:00:37,ความสงบและความมั่นคง
เตรียมเฝ้าระวังภัยสึนามิบริเวณอ่าวไทย,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=63370,15/10/2567 09:00:17,ภัยพิบัติ
กฟภ. ติดต่อประชาชน ขอให้ผู้ใช้ไฟรับคิวอาร์โค้ดติดตั้งมิเตอร์,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=36247,10/05/2566 09:00:19,นโยบายรัฐบาล-ข่าวสาร
